controlled_path,inventory_record_id,permanent_document_id,document_id_status,enterprise_uid,package,version,lifecycle_status,supersession_status,operational_validity,archive_status,docx_present,pdf_present,pdf_physical_pages,page_number_format,chapter_labels,owner_position,schema_version,build_unit,docx_sha256,pdf_sha256
06-tbt-library/tbt-27-01-cable-tray-and-data-line-pulling-v1-0-draft.docx,tbt-27-01-cable-tray-and-data-line-pulling,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0b099e8b1af5d693c62b82d0f52d5bbbfe5e03086d7d1b86f9a7c22877e3a40f,b70e0055d96b41e8ec5a6f9622aeff93095637e4cad91e7f5d402148afaa1b36
06-tbt-library/tbt-28-01-fire-alarm-and-security-system-rough-in-v1-0-draft.docx,tbt-28-01-fire-alarm-and-security-system-rough-in,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f13b9586f6ae1e331746b4d9b279681da287383c3f37b48365f89c284a689bd2,440cab76e1dfce3a3953a06b0ba2fd0708ae904d7e15532d173e1ad630e509b7
06-tbt-library/tbt-28-02-access-control-and-mag-lock-wiring-v1-0-draft.docx,tbt-28-02-access-control-and-mag-lock-wiring,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3a408903c704f0ec5624b9cab97cc6fa46098fcd1015183db522998d17e36092,2b1e352965bee4013e7f9068edae40eac8a1d6e262c1cbd3aabfff90561216c7
06-tbt-library/tbt-31-01-trenching-and-excavation-v1-0-draft.docx,tbt-31-01-trenching-and-excavation,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b405ad8dc17d0f7a5224aa43d7821d5216f335111c54cadb5ea4cf00533cd385,bd2f0264f531c31ab9c210b93427b2050f79e1331841b31ac36db0b8a01202a9
06-tbt-library/tbt-31-02-underground-utility-strikes-and-locates-v1-0-draft.docx,tbt-31-02-underground-utility-strikes-and-locates,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5229715d20a0de31945d94a681bceda12cf8fde945c558fdd86f94ef75781af5,552c80d1ab088624ac2e6230011989e95731ada37b002921acd1a807b5865ed2
06-tbt-library/tbt-31-03-rigging-and-hoisting-with-excavators-v1-0-draft.docx,tbt-31-03-rigging-and-hoisting-with-excavators,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,22044db6b25066c46cd28b8c19c2504056d593d3af1a9fb57a423fa889e3b020,dc1f5dbe01b4e9ad058debaa77aed86e66c060e9c6d31cae177957ab9e86c6c6
06-tbt-library/tbt-31-04-traffic-control-and-flagger-safety-v1-0-draft.docx,tbt-31-04-traffic-control-and-flagger-safety,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,495aa48b465f5ccddf45539eafe66a3886093df92e6fa83df2ff2a71f0d3a801,1056bb0ad90461904240bb7b42bbf01687e3e8a866bf008cf632a8f467995ca4
06-tbt-library/tbt-31-05-dewatering-and-pump-operations-v1-0-draft.docx,tbt-31-05-dewatering-and-pump-operations,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,40edadcdffe846af5a4ae238a8a1f3b09dca6bfa18c7c88f364bc29898693396,9f2f21556bc01401a6d10933487695faff1350be794342cabe1db9a2cca68ce1
06-tbt-library/tbt-31-06-heavy-equipment-loading-and-tie-down-v1-0-draft.docx,tbt-31-06-heavy-equipment-loading-and-tie-down,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5898b57129be11539deba7d64ad1b106482cb0003310d31c1a2e22ce820b2e64,7f7982c727673ecc0cb90ff1a0965f642b8e301b07b59020c917d5448e692ba1
06-tbt-library/tbt-31-07-soil-compaction-and-roller-safety-v1-0-draft.docx,tbt-31-07-soil-compaction-and-roller-safety,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,9ee55188dd706d0c3953cb254288902304edbbe1d86675f81ac2829aed86ac1c,fbcb624c98b915cd2b3d4781db762b8b8b912a8b98f59b4bf410c2a46c1708cd
06-tbt-library/tbt-31-08-contaminated-soil-and-groundwater-v1-0-draft.docx,tbt-31-08-contaminated-soil-and-groundwater,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e59cd9bb1a71f7b17b405873bdea5b1c1c2c4c955a4dfac1d3003abecbd02cce,90bad05084acac3a6d0216b5e97cedb6ca1ea37ce5500b430349c0fe4bdd3979
06-tbt-library/tbt-32-01-paving-asphalt-and-flatwork-v1-0-draft.docx,tbt-32-01-paving-asphalt-and-flatwork,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,18e340e13a4325bb40c505c3383193849fed08db940b1c2e1862b27c37d4d635,76e41da57aa755302413e7d421051f103a307b603c35fef0c80fdb273b916410
06-tbt-library/tbt-32-02-landscaping-equipment-and-chipper-safety-v1-0-draft.docx,tbt-32-02-landscaping-equipment-and-chipper-safety,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,dfc45780e76039199cedaf701b376c911b7f6cbda3529f3186e35eb30590cd1c,ea35cb0c3912d83595215f28a482f34cfe5117df446c7380be0c83cf1ed0e7ca
06-tbt-library/tbt-33-01-deep-sewer-and-water-main-trenching-v1-0-draft.docx,tbt-33-01-deep-sewer-and-water-main-trenching,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,13979b09d8ae861baa4c50d1357951b41f151d81831bb3ca901f8728ac8dcb45,6cf7a480ab4a4e5756eb38196c43549155814503a9b06e704cf8ecd72e6fbb2d
06-tbt-library/tbt-33-02-manhole-installation-and-confined-space-v1-0-draft.docx,tbt-33-02-manhole-installation-and-confined-space,,NOT_ESTABLISHED,,06-tbt-library,1.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d368a3ffa1ac2b59c06431152614adee5d1b0e17e4b319e7566e23a430bf33d8,7b14440272636cb87005af0c91ff85b721f4e759cb63ff62d6b6bc27823be554
06-tbt-library/tbt-source-001-fall-causes-v3-0-draft.docx,tbt-source-001-fall-causes,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f71a02d89ee4ece61af504b58d8907c3947cc9859c17054b412c1ba93ad21247,4a242bda6a0bdf2254156adfc4e16ed5a6c7534c1182fb13067c969073787231
06-tbt-library/tbt-source-002-slips-and-trips-v3-0-draft.docx,tbt-source-002-slips-and-trips,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,2540dc927ca8d40277314a33294806b2f9daaaa8a56dd7dd3826f67a94bc7913,95449072e2dfef0970d99374a8330077f1f04e31a06415f76763c8fc23dbc318
06-tbt-library/tbt-source-003-stairways-aisles-and-walkways-v3-0-draft.docx,tbt-source-003-stairways-aisles-and-walkways,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,95bc40a52c92cc9b0b518081d2f0f28a360dd0c59a9190acad1a5ae8a603bb14,b269367fbe87cdfda47f6d4e84c4989361fe220314662f92b6ee90d099768cc6
06-tbt-library/tbt-source-004-guardrails-v3-0-draft.docx,tbt-source-004-guardrails,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,ce479d06ad618a6af9117b1b5ebb4df687daa2a42ff8a6cb451feec52d9499a3,b4a26579796d992b03be105fd1de737b71de778808895fb429adef1e8101be91
06-tbt-library/tbt-source-005-fall-protection-v3-0-draft.docx,tbt-source-005-fall-protection,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,2512c29a88575f32ddc4b900bc3d1e32922c410b57cc4a735dc2e6dae769b75b,16fdb72d07df2faffe9d611b4bb8746c77d5be464912306ea280a6e596982b91
06-tbt-library/tbt-source-006-personal-fall-arrest-systems-v3-0-draft.docx,tbt-source-006-personal-fall-arrest-systems,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,99afa42c24b66dd5499815e223fc4ff4d9e88a0887be511c94bdcc6376493176,881e063cd07a6627243a5026599283eefd9c29bbdb6ecbb699a98d2fc62daf05
06-tbt-library/tbt-source-007-holes-and-floor-openings-v3-0-draft.docx,tbt-source-007-holes-and-floor-openings,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,05193d28ff68f9f1ee3578236171739eef092db8b0b9041c4185afb50410503d,5af0405ec593c3f57808bb6f7ce276e306c5811262818b05bbfb0ee219baefa6
06-tbt-library/tbt-source-008-ladders-v3-0-draft.docx,tbt-source-008-ladders,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d81d5789f6bdb7a1caa2087c42e21bb5b3b9423c19e7cc3db580d5f87a828a3e,0aca216a17b264ae3eb86a5488c5c6b540dd5d789186a97e0f37c683e48769df
06-tbt-library/tbt-source-009-ladder-safety-v3-0-draft.docx,tbt-source-009-ladder-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d6ffe9ed23934d0764a95936e5c6de82740202765ff64dd21e7c07e214ca518e,491f9c48c99357490ecbb42bfaf90a3d1aa8ab8b75921b9a63392e0d37470059
06-tbt-library/tbt-source-010-step-up-to-safety-v3-0-draft.docx,tbt-source-010-step-up-to-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,bbe1274169f5f9fcb64d3e35305eb2c1ba94f9c58114ed08347beff442dc0ea0,8fb20b108d8e5396de1d480b25bcb448de3d905d6850e09ee449ed46af8528c8
06-tbt-library/tbt-source-011-use-and-erection-of-ladders-v3-0-draft.docx,tbt-source-011-use-and-erection-of-ladders,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e106d1f1beb6bc4ea49e754ca862d55c13a11293f5c2f01b8775d7ad4762dc7e,675c41d398e782115fc3b94aeaa08f2e51bf97114637925454a9451dc5c12ff5
06-tbt-library/tbt-source-012-scaffolding-i-v3-0-draft.docx,tbt-source-012-scaffolding-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,a912f041b00240ad6ebde7d137eecf5422078431787b3d61c1b0322b08e6a051,906244a5c32350ce0f21b8b36a4d7e9b190337a886faf2d94f790ea412964322
06-tbt-library/tbt-source-013-scaffolding-ii-v3-0-draft.docx,tbt-source-013-scaffolding-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,9e58a2a6b0cc579e6c551ae49d2d0819f1079068572be3469386610db0eb6146,e5c08d00115ec664247367c478fbc871eaf04ebce356b0adb50da16ab89a36db
06-tbt-library/tbt-source-014-scaffolds-v3-0-draft.docx,tbt-source-014-scaffolds,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,15f92566ed018dc86eb1d55e316cadb35e93189c43ed5b067bccfddd8484e0db,45551b6ad4c4b1b9c4e09b8b0ea51c0c12f403cf34c13c04ad917cb9bde8a0da
06-tbt-library/tbt-source-015-safe-scaffolding-v3-0-draft.docx,tbt-source-015-safe-scaffolding,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6a7d48078397aa91582584bac51d948428a2b39078006ed83ab9db2c1ba615b3,5cc6de6c0bace3037b181b1c0aa0e2d683a094b6333caf991b76540e37ad1055
06-tbt-library/tbt-source-016-scaffolds-permanent-safety-on-temporary-structures-v3-0-draft.docx,tbt-source-016-scaffolds-permanent-safety-on-temporary-structures,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,4a66890b99564e1d628f8cd1905233044c91b19d0ea9f5d431154ea7a3840c2c,3791d0da26c326ae3fd95eb9324491a4e25a92f41a9eff80536f4f371e1ae3b8
06-tbt-library/tbt-source-017-aerial-lifts-and-elevated-platforms-v3-0-draft.docx,tbt-source-017-aerial-lifts-and-elevated-platforms,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,33b8d6f2d6a21f8277af187f05489ce0be5b7f622ae34aec15757341dfbff7f1,24c0913d6001aefa7e69cc7f4a4dabbbf202933688643ca5078f577c20223fd2
06-tbt-library/tbt-source-018-preventing-deadly-falls-v3-0-draft.docx,tbt-source-018-preventing-deadly-falls,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,7765de3bfbabcb565daf0d34a31cf6f2e55d05a28c9818703d6be9f855157a9d,d668a5685effdae42c53b6ae118cc0d08c8aec5d4481ca477189ab41442f421d
06-tbt-library/tbt-source-019-slips-and-spills-v3-0-draft.docx,tbt-source-019-slips-and-spills,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b2fafcde46025c436142c1794b1e2bc0a0c1d088d4260fd6287fb5b5e0424131,b55915aabb5bbdae107dc1e52fef19d9c79008ee221dc4cb9a95a96680d03bcf
06-tbt-library/tbt-source-020-fall-protection-systems-v3-0-draft.docx,tbt-source-020-fall-protection-systems,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f89073ddc9d573bf1aabb9c91d73034105bfdd94161149805bce9cac991abc69,ac04da76d025b78835b2abfd959e4b9f8cd03bc5244291daca77e20a676d9561
06-tbt-library/tbt-source-021-pneumatic-tools-v3-0-draft.docx,tbt-source-021-pneumatic-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b01d411f6101c68434181d9004fd510ff9564aa2f1f05af7d886bf777a4be2bc,8c4fafb9b67677d01e0ac5e6467121d6f2e65a45ea80d4658ac6bdd770c98aae
06-tbt-library/tbt-source-022-power-tools-v3-0-draft.docx,tbt-source-022-power-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0b786b5b931c1091dad2c1af310b27edfe6838adc98edca8939743003d865247,cbc28f2a6d333bea8f0ca5f4fa30ac848cffb5511ee2f734d241b0f9ac722f80
06-tbt-library/tbt-source-023-power-saws-v3-0-draft.docx,tbt-source-023-power-saws,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e9ac98f0075f9e3f3b693fd172ca61a951298ef4dc5cf0d8f4f3dc8c53ec6d85,edc4b2f8f16ba4f39c2c732a079e50187542f140b4ae5014f08b7b27e9f86ff5
06-tbt-library/tbt-source-024-the-power-of-safety-v3-0-draft.docx,tbt-source-024-the-power-of-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6c54da2dbcfbb92b7a085aa1deb7d0318ff6fc25be2e5590c975c299c1381dd7,07fb253b9a8b44b9716f73b8319514986a3f95d8c4725d804bd03dbfff4fcbcd
06-tbt-library/tbt-source-025-powder-actuated-tools-v3-0-draft.docx,tbt-source-025-powder-actuated-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,fd1335cac7cfe3f02708bf855ee6aaeccb7202b9ea67d55e63c906338d8bee2b,dc025918fcd365237459f487f3a00ecff8525b701e78a0c411b357745f790675
06-tbt-library/tbt-source-026-chainsaw-safety-v3-0-draft.docx,tbt-source-026-chainsaw-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,aa0a4638bedc53955d641c2b620e6ca8947714ca5a962c1fd871affdfafb7cdc,97232ede684f0868a5eea15bd180358dc1039f650db5351ebdda972660316ce7
06-tbt-library/tbt-source-027-working-safely-with-lasers-v3-0-draft.docx,tbt-source-027-working-safely-with-lasers,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5b5b6965fb4e9255e3ace3306527454076f1a4462139217ccf46d894cd7c48c1,7f9d60b8ae8bab571779eba051b1b254959cf6fef7ddaac1180ad114484b7695
06-tbt-library/tbt-source-028-laser-safety-v3-0-draft.docx,tbt-source-028-laser-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5540b90088b92c74b188bc529bdbc70e6f19181fb63a0317fe8f74623e5ee3aa,762ebd5c8f32d6078d22b827f35c3de9f13c0f968594f30e9f60f6a5a0c361a6
06-tbt-library/tbt-source-029-tools-v3-0-draft.docx,tbt-source-029-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,09886b01009c911d6ce11749448e4994887118c28a63bf0731dafb87241301ff,d95b449e1241b8ef9b513dd94d2badd9142cf509989bc1ba89435e653a09e95e
06-tbt-library/tbt-source-030-torches-v3-0-draft.docx,tbt-source-030-torches,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,21a5ddd302ef131f25b835c55d4bd8441833adfbde1584763ef2f50d0e5c5e26,6b8b855bf39b39c5784f49a7eb84556499c180777007e52b12d84f9d96c8b411
06-tbt-library/tbt-source-031-hand-tools-v3-0-draft.docx,tbt-source-031-hand-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,af666cb9017dfc2a464c7164c6f5f522f694f65dfad4dd2b2e3cb7cab6a03486,fea030aa0ea01905be94c941c673494fba130e731f5dc2a09f85381d40fc5c36
06-tbt-library/tbt-source-032-care-of-hand-tools-v3-0-draft.docx,tbt-source-032-care-of-hand-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,717eea911839795b9a098aaebff15e9f4f4a5891bcdd2940e9590147b5517380,517db940cb731631ec5b11712d4bbb527373fef7913586bef60dd513ec30ecad
06-tbt-library/tbt-source-033-chisels-screwdrivers-and-sharp-points-v3-0-draft.docx,tbt-source-033-chisels-screwdrivers-and-sharp-points,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,525a9bb044982ed39d7c73b882307c43720e53d04e84e06dc340bda10e915941,96491de5f2ec53fe385194edbf237d775a3b90436d5f9a7d34550275d51a002e
06-tbt-library/tbt-source-034-hammers-and-other-impact-tools-v3-0-draft.docx,tbt-source-034-hammers-and-other-impact-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,93ac6bdba7cc2f86dcad9c055eac77f9bc5226f7a2be5b1cd77bd1f1421d21c7,6ee98bdf269cc5839f97a8d1712607d3823c0ba6148e42a192edff895809eb82
06-tbt-library/tbt-source-035-adjusting-and-changing-tool-accessories-v3-0-draft.docx,tbt-source-035-adjusting-and-changing-tool-accessories,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3c1132b0c9add6709a6e8d1a10f7e3b0fa7881cc0af556788bdd67b25d1bc5b4,bfbaff3e383ed78a9fbd7f9f8fdf4849686214c6f8b4d6092c793f6975606e73
06-tbt-library/tbt-source-036-handling-sharp-tools-and-other-objects-v3-0-draft.docx,tbt-source-036-handling-sharp-tools-and-other-objects,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8203fa78bc5d8d3c236791168c6d0d6996266b195ebc69b1ac374080f97c92ee,26eb89adb7356f1b4bfacb60984d802fa5b027f74a267b2f23ce05e40fe29fc6
06-tbt-library/tbt-source-037-hand-tools-and-power-tools-v3-0-draft.docx,tbt-source-037-hand-tools-and-power-tools,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,97711899897b2ffa25cdea4afb3ff48ab73f2f8422436b48d1292400e98543ae,8362d9477bd06f9eb4abb2d4bed013ef2e58abe542ef520a1b47ef397ed917a5
06-tbt-library/tbt-source-038-fire-prevention-v3-0-draft.docx,tbt-source-038-fire-prevention,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,052a057f2ecf4100c4b9097557efdd60097892a29e44d48bab081efb20073d72,7aabeb90913e26ea1a5a975617f5b64bfb55cd2127977af704c4291e38e8e400
06-tbt-library/tbt-source-039-portable-heaters-v3-0-draft.docx,tbt-source-039-portable-heaters,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,aa79577425daa1574aef0cd9d1d701f5d952d0c159ea4bebfa5a4bbd77e20abc,bd0175e7abae03f8d8eeda1e0aeddfe5bbafad4c4c8f62bf339d5d063333fac6
06-tbt-library/tbt-source-040-preparing-for-an-emergency-v3-0-draft.docx,tbt-source-040-preparing-for-an-emergency,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,fa6e8f9da8850eb208d9802488784c931a6720b0c221d4687db4ba234a1d06eb,0128c2437a963706171a18a0a0618945a9bbbe930f69d3e4d691c446583d6c17
